Gene stable ID,Gene Synonym,Gene name,NCBI gene (formerly Entrezgene) ID
ENSG00000099797,GPSN2,TECR,9524
ENSG00000099797,MRT14,TECR,9524
ENSG00000099797,SC2,TECR,9524
ENSG00000099797,TER,TECR,9524
ENSG00000155749,ALS2CR12,FLACC1,130540
ENSG00000273188,,AL022328.3,
ENSG00000287375,,AC098825.1,
ENSG00000250356,,HSPE1P23,
ENSG00000259561,,AC079075.1,
ENSG00000140527,,WDR93,56964
ENSG00000214518,KAP2.2,KRTAP2-2,728279
ENSG00000260879,,AL359258.2,
ENSG00000248165,,AC110760.1,
ENSG00000280186,,AL359258.3,
ENSG00000185078,,RPL9P14,
ENSG00000249717,,PARM1-AS1,
ENSG00000248098,MSU,BCKDHA,593
ENSG00000248098,OVD1A,BCKDHA,593
ENSG00000212724,KAP2.3,KRTAP2-3,730755
ENSG00000224978,,BX682237.1,
ENSG00000169116,Cipar1,PARM1,25849
ENSG00000169116,DKFZP564O0823,PARM1,25849
ENSG00000169116,WSC4,PARM1,25849
ENSG00000233847,,ERCC8-AS1,
ENSG00000196433,ASMTY,ASMT,438
ENSG00000196433,HIOMT,ASMT,438
ENSG00000196433,HIOMTY,ASMT,438
ENSG00000224839,,RPL12P17,
ENSG00000215032,FLJ12595,GNL3LP1,
ENSG00000215032,GNL3LP,GNL3LP1,
ENSG00000155961,MRX72,RAB39B,116442
ENSG00000155961,WSN,RAB39B,116442
ENSG00000234031,,RPS3AP44,
ENSG00000229254,OR11-175,OR8C1P,
ENSG00000229254,OR8C3P,OR8C1P,
ENSG00000229254,OR8C4P,OR8C1P,
ENSG00000229254,OR912-106,OR8C1P,
ENSG00000229254,OR912-45,OR8C1P,
ENSG00000213417,KAP2.4,KRTAP2-4,85294
ENSG00000268906,,AC011473.3,
ENSG00000268390,,AC011473.1,
ENSG00000286285,,AL138778.1,
ENSG00000237230,KAP2A,KRTAP2-5P,
ENSG00000237230,KRTAP2P1,KRTAP2-5P,
ENSG00000229150,CCL,CRYGEP,
ENSG00000229150,CRYG5,CRYGEP,
ENSG00000229150,CRYGEP1,CRYGEP,
ENSG00000229150,G2,CRYGEP,
ENSG00000104371,,DKK4,27121
ENSG00000263368,,AC069366.1,
ENSG00000073921,CALM,PICALM,8301
ENSG00000073921,CLTH,PICALM,8301
ENSG00000240871,KAP4.7,KRTAP4-7,100132476
ENSG00000266872,,AC015688.6,
ENSG00000212123,MGC24975,PRR22,163154
ENSG00000213579,,AL096829.1,
ENSG00000224493,,AC093156.1,
ENSG00000137968,CTL5,SLC44A5,204962
ENSG00000137968,MGC34032,SLC44A5,204962
ENSG00000237213,,RPL23AP22,
ENSG00000237011,,AL357793.2,
ENSG00000258857,,AL359397.1,
ENSG00000167759,KLK-L4,KLK13,26085
ENSG00000250243,,AC110296.1,
ENSG00000100490,KKIALRE,CDKL1,8814
ENSG00000233057,EEF1AL12,EEF1A1P14,
ENSG00000260265,RP11-44F21.5,LINC02562,
ENSG00000226640,,AL357793.1,
ENSG00000267157,,AC011499.1,
ENSG00000227240,,AL136456.1,
ENSG00000283503,,LINC01902,
ENSG00000286576,,AC121334.4,
ENSG00000250315,,AC110760.2,
ENSG00000270824,IGHD5/OR15-5B,IGHD5OR15-5B,
ENSG00000270824,IGHD5OR155B,IGHD5OR15-5B,
ENSG00000267413,,LINC01901,
ENSG00000282268,IGHD2/OR15-2B,IGHD2OR15-2B,
ENSG00000282268,IGHD2OR152B,IGHD2OR15-2B,
ENSG00000259698,HsT16041,FAM30C,
ENSG00000259698,KIAA0125P2,FAM30C,
ENSG00000258710,CT60,LINC01193,
ENSG00000258710,LOC348120,LINC01193,
ENSG00000065833,,ME1,4199
ENSG00000250045,,CBX3P3,
ENSG00000153037,,SRP19,6728
ENSG00000080189,bA394O2.1,SLC35C2,51006
ENSG00000080189,C20orf5,SLC35C2,51006
ENSG00000080189,CGI-15,SLC35C2,51006
ENSG00000080189,OVCOV1,SLC35C2,51006
ENSG00000178403,Atoh4,NEUROG2,63973
ENSG00000178403,bHLHa8,NEUROG2,63973
ENSG00000178403,Math4A,NEUROG2,63973
ENSG00000178403,ngn-2,NEUROG2,63973
ENSG00000178403,NGN2,NEUROG2,63973
ENSG00000100253,ALDRL6,MIOX,55586
ENSG00000250678,,AC008629.2,
ENSG00000248979,,LAMTOR3P2,
ENSG00000249494,,AC008629.1,
ENSG00000249532,,MIR302CHG,
ENSG00000275773,,AL590227.1,
ENSG00000276290,,RBBP4P3,
ENSG00000274844,,AL512427.1,
ENSG00000268034,,AC243960.2,
ENSG00000287598,,AL512427.2,
ENSG00000172869,,DMXL1,1657
ENSG00000269800,PLEKHA3P,PLEKHA3P1,
ENSG00000268355,,AC243960.3,
ENSG00000115761,FLJ14075,NOL10,79954
ENSG00000115761,PQBP5,NOL10,79954
ENSG00000270164,,LINC01480,
ENSG00000275440,,AC009892.1,
ENSG00000168961,LGALS9A,LGALS9,3965
ENSG00000270185,IGHD1/OR15-1B,IGHD1OR15-1B,
ENSG00000270185,IGHD1OR151B,IGHD1OR15-1B,
ENSG00000270451,IGHD4/OR15-4B,IGHD4OR15-4B,
ENSG00000270451,IGHD4OR154B,IGHD4OR15-4B,
ENSG00000282089,IGHD3/OR15-3B,IGHD3OR15-3B,
ENSG00000282089,IGHD3OR153B,IGHD3OR15-3B,
ENSG00000258494,,OR11J5P,
ENSG00000259071,,AL359397.2,
ENSG00000258855,,OR11J2P,
ENSG00000259025,,AC037471.1,
ENSG00000258982,,AL133523.1,
ENSG00000258904,,AL157871.5,
ENSG00000259052,,AL157871.6,
ENSG00000225249,,LINC00378,
ENSG00000268027,,AC243960.1,
ENSG00000258504,,AL157871.1,
ENSG00000225813,,AC009299.1,
ENSG00000100811,DELTA,YY1,7528
ENSG00000100811,INO80S,YY1,7528
ENSG00000100811,NF-E1,YY1,7528
ENSG00000100811,UCRBP,YY1,7528
ENSG00000100811,YIN-YANG-1,YY1,7528
ENSG00000279657,,AL161901.1,
ENSG00000143595,,AQP10,89872
ENSG00000255909,,PDCD5P1,
ENSG00000227510,,LINC01442,
ENSG00000140479,PACE4,PCSK6,5046
ENSG00000140479,SPC4,PCSK6,5046
ENSG00000106948,KIAA1968,AKNA,80709
ENSG00000139154,MGC17922,AEBP2,121536
ENSG00000236608,,EIF4A1P6,
ENSG00000007129,FLJ13540,CEACAM21,90273
ENSG00000007129,R29124_1,CEACAM21,90273
ENSG00000219951,,AL391416.1,
ENSG00000213928,ISGF3G,IRF9,10379
ENSG00000276968,,AL158196.1,
ENSG00000232068,,AF003529.1,
ENSG00000136159,FLJ10956,NUDT15,55270
ENSG00000136159,MTH2,NUDT15,55270
ENSG00000224908,,TIMM8BP2,
ENSG00000139372,,TDG,6996
ENSG00000283638,,AC002407.2,
ENSG00000232664,,LARP1BP3,
ENSG00000223794,,COX5BP8,
ENSG00000230660,Em:AB014087.1,HCG18,
ENSG00000230660,FLJ25550,HCG18,
ENSG00000230660,FLJ31598,HCG18,
ENSG00000228573,,AL138962.1,
ENSG00000242138,,BX927168.2,
ENSG00000234145,,NAP1L4P3,
ENSG00000238226,,HLA-DQB1-AS1,
ENSG00000203952,,CCDC160,347475
ENSG00000229423,,RPL27AP8,
ENSG00000225511,C9orf44,LINC00475,
ENSG00000228191,,AL512326.4,
ENSG00000225824,CELIAC1,HLA-DQB1,3119
ENSG00000225824,HLA-DQB,HLA-DQB1,3119
ENSG00000225824,IDDM1,HLA-DQB1,3119
ENSG00000287456,,AL157369.1,
ENSG00000214961,,FO393409.1,
ENSG00000227848,,SUCLA2-AS1,
ENSG00000260388,,LINC00562,
ENSG00000136143,,SUCLA2,8803
ENSG00000197119,C14orf69,SLC25A29,123096
ENSG00000197119,FLJ38975,SLC25A29,123096
ENSG00000236717,,AL354751.2,
ENSG00000280681,,NEK4P1,
ENSG00000270159,,AC018695.3,
ENSG00000280973,,AP000457.2,
ENSG00000131148,C16orf2,EMC8,10328
ENSG00000131148,C16orf4,EMC8,10328
ENSG00000131148,COX4NB,EMC8,10328
ENSG00000131148,FAM158B,EMC8,10328
ENSG00000131148,NOC4,EMC8,10328
ENSG00000231128,,AL137856.1,
ENSG00000272813,,OLA1P1,
ENSG00000273616,NDUFA6-AS1,NDUFA6-DT,
ENSG00000081019,FLJ11220,RSBN1,54665
ENSG00000081019,ROSBIN,RSBN1,54665
ENSG00000272157,,AC107373.2,
ENSG00000280014,,AC243960.7,
ENSG00000277586,CMT1F,NEFL,4747
ENSG00000277586,CMT2E,NEFL,4747
ENSG00000277586,NF68,NEFL,4747
ENSG00000277586,NFL,NEFL,4747
ENSG00000277586,PPP1R110,NEFL,4747
ENSG00000269266,,DNAJC19P2,
ENSG00000239736,CEACAM24P,CEACAMP3,
ENSG00000239736,CGM10,CEACAMP3,
ENSG00000272901,C22orf32,SMDT1,91689
ENSG00000272901,DDDD,SMDT1,91689
ENSG00000272901,dJ186O1.1,SMDT1,91689
ENSG00000272901,EMRE,SMDT1,91689
ENSG00000204475,1C7,NCR3,259197
ENSG00000204475,CD337,NCR3,259197
ENSG00000204475,LY117,NCR3,259197
ENSG00000204475,NKp30,NCR3,259197
ENSG00000105352,CGM7,CEACAM4,1089
ENSG00000262303,,AL021878.1,
ENSG00000221869,C/EBP-delta,CEBPD,1052
ENSG00000221869,CELF,CEBPD,1052
ENSG00000221869,CRP3,CEBPD,1052
ENSG00000221869,NF-IL6-beta,CEBPD,1052
ENSG00000272765,B14,NDUFA6,4700
ENSG00000272765,CI-B14,NDUFA6,4700
ENSG00000272765,LYRM6,NDUFA6,4700
ENSG00000272765,NADHB14,NDUFA6,4700
ENSG00000285706,,AL807776.1,
ENSG00000129437,KLK-L6,KLK14,43847
ENSG00000268997,,DNAJC19P3,
ENSG00000269354,,AC243960.5,
ENSG00000268582,,AC243960.4,
ENSG00000172818,HOVO1,OVOL1,5017
ENSG00000134262,BETA-4,AP4B1,10717
ENSG00000134262,SPG47,AP4B1,10717
ENSG00000007306,CEA,CEACAM7,1087
ENSG00000007306,CGM2,CEACAM7,1087
ENSG00000287487,,AC104633.1,
ENSG00000138771,APXL3,SHROOM3,57619
ENSG00000138771,KIAA1481,SHROOM3,57619
ENSG00000138771,SHRM,SHROOM3,57619
ENSG00000138771,ShrmL,SHROOM3,57619
ENSG00000287669,,AC104633.2,
ENSG00000240156,,COX6CP6,
ENSG00000131143,COX4,COX4I1,1327
ENSG00000131143,COX4-1,COX4I1,1327
ENSG00000206557,LIN-41,TRIM71,131405
ENSG00000206557,LIN41,TRIM71,131405
ENSG00000172725,coronin-2,CORO1B,57175
ENSG00000239865,C6orf135,RPP21,79897
ENSG00000239865,Em:AB014085.3,RPP21,79897
ENSG00000239865,FLJ22638,RPP21,79897
ENSG00000239865,C6orf135,RPP21,202658
ENSG00000239865,Em:AB014085.3,RPP21,202658
ENSG00000239865,FLJ22638,RPP21,202658
ENSG00000129625,C5orf18,REEP5,7905
ENSG00000129625,D5S346,REEP5,7905
ENSG00000129625,DP1,REEP5,7905
ENSG00000129625,TB2,REEP5,7905
ENSG00000129625,Yip2e,REEP5,7905
ENSG00000283625,,AC128714.1,
ENSG00000198730,KIAA0155,CTR9,9646
ENSG00000198730,p150TSP,CTR9,9646
ENSG00000198730,SH2BP1,CTR9,9646
ENSG00000198730,TSBP,CTR9,9646
ENSG00000272721,,AC131235.3,
ENSG00000255120,,OVOL1-AS1,
ENSG00000163463,KCP2,KRTCAP2,200185
ENSG00000259529,,AL136295.5,
ENSG00000139579,hSSB1,NABP2,79035
ENSG00000139579,MGC2731,NABP2,79035
ENSG00000139579,OBFC2B,NABP2,79035
ENSG00000139579,SOSS-B1,NABP2,79035
ENSG00000139579,SSB1,NABP2,79035
ENSG00000161202,KIAA0208,DVL3,1857
ENSG00000183813,CC-CKR-4,CCR4,1233
ENSG00000183813,CD194,CCR4,1233
ENSG00000183813,ChemR13,CCR4,1233
ENSG00000183813,CKR4,CCR4,1233
ENSG00000183813,CMKBR4,CCR4,1233
ENSG00000183813,k5-5,CCR4,1233
ENSG00000255404,,AP001266.1,
ENSG00000142544,ATPBD3,CTU1,90353
ENSG00000142544,MGC17332,CTU1,90353
ENSG00000142544,NCS6,CTU1,90353
ENSG00000224809,,BEND3P2,
ENSG00000100911,PA28beta,PSME2,5721
ENSG00000276717,,PRSS47,138652
ENSG00000268581,SIGLECP1,SIGLEC18P,
ENSG00000236115,,AL136097.2,
ENSG00000251326,,LINC02479,
ENSG00000248877,,PGBD4P4,
ENSG00000249018,,GAPDHP56,
ENSG00000280059,,AC093831.2,
ENSG00000196152,pT7,ZNF79,7633
ENSG00000250503,,AC093831.1,
ENSG00000226533,,BTBD9-AS1,
ENSG00000129450,CD329,SIGLEC9,27180
ENSG00000287682,,AC020651.2,
ENSG00000287924,,AC093902.1,
ENSG00000086548,CD66c,CEACAM6,4680
ENSG00000086548,NCA,CEACAM6,4680
ENSG00000183826,dJ322I12.1,BTBD9,114781
ENSG00000183826,KIAA1880,BTBD9,114781
ENSG00000204482,B144,LST1,7940
ENSG00000204482,D6S49E,LST1,7940
ENSG00000204482,LST-1,LST1,7940
ENSG00000105388,CD66e,CEACAM5,1048
ENSG00000105388,CEA,CEACAM5,1048
ENSG00000279797,,LINC02339,
ENSG00000080802,CLONE243,CNOT4,4850
ENSG00000080802,NOT4,CNOT4,4850
ENSG00000080802,NOT4H,CNOT4,4850
ENSG00000197991,,AL592490.1,
ENSG00000280165,FLJ22218,PCDH20,64881
ENSG00000280165,PCDH13,PCDH20,64881
ENSG00000185499,ADMCKD,MUC1,4582
ENSG00000185499,ADMCKD1,MUC1,4582
ENSG00000185499,CD227,MUC1,4582
ENSG00000185499,MCD,MUC1,4582
ENSG00000185499,MCKD,MUC1,4582
ENSG00000185499,MCKD1,MUC1,4582
ENSG00000185499,PEM,MUC1,4582
ENSG00000185499,PUM,MUC1,4582
ENSG00000163673,DCAMKL3,DCLK3,85443
ENSG00000163673,DCDC3C,DCLK3,85443
ENSG00000163673,KIAA1765,DCLK3,85443
ENSG00000233860,,AC107072.2,
ENSG00000249278,,AC112249.1,
ENSG00000224218,,AC107072.1,
ENSG00000237268,,AC092447.7,
ENSG00000275269,CD89,FCAR,2204
ENSG00000248885,,AC118465.1,
ENSG00000250928,,AC008629.3,
ENSG00000287602,,AC100808.1,
ENSG00000110031,LDPL,LPXN,9404
ENSG00000270184,,AC018695.4,
ENSG00000248753,,AC008406.2,
ENSG00000260619,,AC068870.1,
ENSG00000118231,CRYG4,CRYGD,1421
ENSG00000249647,,C5orf66-AS2,
ENSG00000277782,,AC068870.2,
ENSG00000140406,MESDC1,TLNRD1,59274
ENSG00000140406,MGC99595,TLNRD1,59274
ENSG00000258864,,AC008575.1,
ENSG00000249082,CTC-276P9.1,C5orf66-AS1,
ENSG00000249082,Epist,C5orf66-AS1,
ENSG00000234818,,AC007314.1,
ENSG00000226437,RNF23,TRIM39,56658
ENSG00000224186,,C5orf66,
ENSG00000204880,KAP4.8,KRTAP4-8,728224
ENSG00000204880,KRTAP4.8,KRTAP4-8,728224
ENSG00000204880,KAP4.8,KRTAP4-8,728224
ENSG00000134982,DP2,APC,324
ENSG00000134982,DP2.5,APC,324
ENSG00000134982,DP3,APC,324
ENSG00000134982,PPP1R46,APC,324
ENSG00000185518,HsT19680,SV2B,9899
ENSG00000185518,KIAA0735,SV2B,9899
ENSG00000267990,,AC063977.2,
ENSG00000241241,KAP4A,KRTAP4-16,
ENSG00000241241,KRTAP4-16P,KRTAP4-16,
ENSG00000241241,KRTAP4P1,KRTAP4-16,
ENSG00000242042,,LINC01743,
ENSG00000198001,NY-REN-64,IRAK4,51135
ENSG00000163254,CRYG3,CRYGC,1420
ENSG00000227728,,AL356583.2,
ENSG00000268833,,AC243967.2,
ENSG00000217227,,AL079341.2,
ENSG00000267881,,AC243967.1,
ENSG00000230813,,AL356583.4,
ENSG00000229112,,AL356583.3,
ENSG00000233940,,RPL12P45,
ENSG00000270021,,AC026691.1,
ENSG00000212722,KAP4.9,KRTAP4-9,100132386
ENSG00000197056,FLJ23151,ZMYM1,79830
ENSG00000197056,MYM,ZMYM1,79830
ENSG00000142156,,COL6A1,1291
ENSG00000162851,FLJ22661,TFB2M,64216
ENSG00000162851,FLJ23182,TFB2M,64216
ENSG00000162851,Hkp1,TFB2M,64216
ENSG00000277619,,AC008406.3,
ENSG00000138095,GP130,LRPPRC,10128
ENSG00000138095,LRP130,LRPPRC,10128
ENSG00000138095,LSFC,LRPPRC,10128
ENSG00000180917,AFT,CMTR2,55783
ENSG00000180917,FLJ11171,CMTR2,55783
ENSG00000180917,FTSJD1,CMTR2,55783
ENSG00000180917,MTr2,CMTR2,55783
ENSG00000224529,,AC093698.1,
ENSG00000170956,CD66d,CEACAM3,1084
ENSG00000170956,CGM1,CEACAM3,1084
ENSG00000213402,CD45-AP,PTPRCAP,5790
ENSG00000213402,LPAP,PTPRCAP,5790
ENSG00000113648,H2AFY,MACROH2A1,9555
ENSG00000113648,macroH2A1.2,MACROH2A1,9555
ENSG00000171101,SIGLECP3,SIGLEC17P,
ENSG00000212721,KAP4.11,KRTAP4-11,653240
ENSG00000212721,KAP4.14,KRTAP4-11,653240
ENSG00000212721,KRTAP4-14,KRTAP4-11,653240
ENSG00000287969,,AL355474.1,
ENSG00000284753,,EEF1AKMT4,110599564
ENSG00000287074,,AC137561.1,
ENSG00000240328,,AC091805.1,
ENSG00000271462,,AC091805.2,
ENSG00000245205,EEF1AL2,EEF1A1P4,
ENSG00000173093,FLJ35843,CCDC63,160762
ENSG00000173093,ODA5,CCDC63,160762
ENSG00000148541,FAM13C1,FAM13C,220965
ENSG00000284917,,EEF1AKMT4-ECE2,110599583
ENSG00000119698,CFAP14,PPP4R4,57718
ENSG00000119698,KIAA1622,PPP4R4,57718
ENSG00000119698,PP4R4,PPP4R4,57718
ENSG00000180846,C19orf34,CSNK1G2-AS1,
ENSG00000180846,MGC39696,CSNK1G2-AS1,
ENSG00000255991,,AC121334.1,
ENSG00000250560,,AC093870.1,
ENSG00000133275,CK1g2,CSNK1G2,1455
ENSG00000214144,,AL390728.1,
ENSG00000269681,,AC063977.7,
ENSG00000248646,,AC096759.1,
ENSG00000261260,,AC106736.1,
ENSG00000251454,,AC025244.2,
ENSG00000250735,,AC096759.2,
ENSG00000232347,,AL390728.5,
ENSG00000235818,,VN1R17P,
ENSG00000251383,,LINC02483,
ENSG00000275525,CD85i,LILRA1,11024
ENSG00000275525,LIR-6,LILRA1,11024
ENSG00000275525,LIR6,LILRA1,11024
ENSG00000227671,,AL390728.4,
ENSG00000251185,,AC025244.1,
ENSG00000168995,CD328,SIGLEC7,27036
ENSG00000168995,p75/AIRM1,SIGLEC7,27036
ENSG00000168995,QA79,SIGLEC7,27036
ENSG00000168995,SIGLEC-7,SIGLEC7,27036
ENSG00000168995,SIGLEC19P,SIGLEC7,27036
ENSG00000168995,SIGLECP2,SIGLEC7,27036
ENSG00000270273,,AC121334.2,
ENSG00000181163,B23,NPM1,4869
ENSG00000181163,NPM,NPM1,4869
ENSG00000173208,ALDL1,ABCD2,225
ENSG00000173208,ALDR,ABCD2,225
ENSG00000173208,ALDRP,ABCD2,225
ENSG00000229153,,EPHA1-AS1,
ENSG00000269119,,HNRNPA1P52,
ENSG00000278239,,AC243967.3,
ENSG00000162733,NTRKR3,DDR2,4921
ENSG00000162733,TKT,DDR2,4921
ENSG00000162733,TYRO10,DDR2,4921
ENSG00000221855,T2R59,TAS2R41,259287
ENSG00000113719,ERGIC-32,ERGIC1,57222
ENSG00000113719,ERGIC32,ERGIC1,57222
ENSG00000113719,KIAA1181,ERGIC1,57222
ENSG00000113719,NET24,ERGIC1,57222
ENSG00000164244,FLJ32875,PRRC1,133619
ENSG00000176510,OR10AC1P,OR10AC1,392133
ENSG00000273111,MGC42718,LYPD4,147719
ENSG00000159840,,ZYX,7791
ENSG00000110696,SMAP,C11orf58,10944
ENSG00000285732,,AC121334.3,
ENSG00000235886,,AC006055.1,
ENSG00000214160,CDGS4,ALG3,10195
ENSG00000214160,D16Ertd36e,ALG3,10195
ENSG00000214160,Not56,ALG3,10195
ENSG00000214160,NOT56L,ALG3,10195
ENSG00000271192,,AC006058.2,
ENSG00000272121,,AC006058.3,
ENSG00000261786,,AC006058.1,
ENSG00000280748,,AC233280.7,
ENSG00000280435,,AC006058.4,
ENSG00000236374,D84394.7,USP8P1,
ENSG00000236374,KIAA0055-hom,USP8P1,
ENSG00000236374,USP8P,USP8P1,
ENSG00000227073,,SDHDP2,
ENSG00000281901,,AC233280.18,
ENSG00000229430,RPL3-Hom,RPL3P2,
ENSG00000241280,,AC106712.2,
ENSG00000229103,Em:D84394.5,WASF5P,
ENSG00000142025,,DMRTC2,63946
ENSG00000214407,,LINC02085,
ENSG00000231710,,CR759814.1,
ENSG00000267237,,AC073135.2,
ENSG00000250213,,AC025554.1,
ENSG00000248715,,AC105424.1,
ENSG00000250102,,LINC02377,
ENSG00000092098,FLJ10111,RNF31,55072
ENSG00000092098,FLJ23501,RNF31,55072
ENSG00000092098,HOIP,RNF31,55072
ENSG00000092098,Paul,RNF31,55072
ENSG00000092098,ZIBRA,RNF31,55072
ENSG00000229014,,RPL30P13,
ENSG00000254787,,AP001825.1,
ENSG00000249416,,AC107393.1,
ENSG00000110693,,SOX6,55553
ENSG00000251676,,SNHG27,
ENSG00000180116,FLJ40126,C12orf40,283461
ENSG00000255073,,ZFP91-CNTF,
ENSG00000280969,RPS4Y2P,RPS4Y2,140032
ENSG00000267895,,AC063977.1,
ENSG00000100784,MSK1,RPS6KA5,9252
ENSG00000100784,RLPK,RPS6KA5,9252
ENSG00000269072,,AC063977.6,
ENSG00000268336,SIGLECP4,SIGLEC20P,
ENSG00000268652,,AC063977.4,
ENSG00000269570,,AP001350.1,
ENSG00000269253,SIGLECP5,SIGLEC21P,
ENSG00000242689,HCNTF,CNTF,1270
ENSG00000268849,SIGLECP6,SIGLEC22P,
ENSG00000170044,,ZPLD1,131368
ENSG00000108298,DKFZp779D216,RPL19,6143
ENSG00000108298,FLJ27452,RPL19,6143
ENSG00000108298,L19,RPL19,6143
ENSG00000108298,MGC71997,RPL19,6143
ENSG00000169181,KTSR5831,GSG1L,146395
ENSG00000169181,MGC18079,GSG1L,146395
ENSG00000169181,PRO19651,GSG1L,146395
ENSG00000186660,PZF,ZFP91,80829
ENSG00000186660,ZNF757,ZFP91,80829
ENSG00000278826,,AC009892.3,
ENSG00000223692,,DIP2A-IT1,
ENSG00000105383,FLJ00391,CD33,945
ENSG00000105383,p67,CD33,945
ENSG00000105383,SIGLEC-3,CD33,945
ENSG00000105383,SIGLEC3,CD33,945
ENSG00000239618,HLA-92,HLA-L,
ENSG00000239618,HLA92,HLA-L,
ENSG00000239618,HLAL,HLA-L,
ENSG00000124391,CX2,IL17C,27189
ENSG00000124391,IL-17C,IL17C,27189
ENSG00000124391,IL-21,IL17C,27189
ENSG00000124391,MGC126884,IL17C,27189
ENSG00000124391,MGC138401,IL17C,27189
ENSG00000250447,,LINC02105,
ENSG00000151229,HMIT,SLC2A13,114134
ENSG00000231928,Em:AB023053.1,TRIM26BP,
ENSG00000231928,TRIM26P,TRIM26BP,
ENSG00000231928,TRIM26P1,TRIM26BP,
ENSG00000240924,LINC00046,HCG17,
ENSG00000240924,NCRNA00046,HCG17,
ENSG00000287336,,AL137157.1,
ENSG00000217791,ASSP9,ASS1P9,
ENSG00000105372,DBA,RPS19,6223
ENSG00000105372,eS19,RPS19,6223
ENSG00000105372,LOH19CR1,RPS19,6223
ENSG00000105372,S19,RPS19,6223
ENSG00000220030,,AL356131.1,
ENSG00000272416,,AC025175.1,
ENSG00000197959,KIAA0820,DNM3,26052
ENSG00000213416,KAP4.12,KRTAP4-12,83755
ENSG00000255633,,MTRNR2L9,
ENSG00000197617,V1RL5,VN1R5,
ENSG00000255919,,AC226150.1,
ENSG00000280010,,AP001350.2,
ENSG00000229989,,MIR181A1HG,
ENSG00000276996,DAT,SLC6A3,6531
ENSG00000276996,DAT1,SLC6A3,6531
ENSG00000231714,,AL513348.1,
ENSG00000163946,C3orf63,TASOR,23272
ENSG00000163946,FAM208A,TASOR,23272
ENSG00000163946,KIAA1105,TASOR,23272
ENSG00000163946,RAP140,TASOR,23272
ENSG00000163946,se89-1,TASOR,23272
ENSG00000163946,TASOR1,TASOR,23272
ENSG00000182187,CRYG2,CRYGB,1419
ENSG00000140093,PZI,SERPINA10,51156
ENSG00000140093,ZPI,SERPINA10,51156
ENSG00000225730,,ADGRF5-AS1,
ENSG00000069122,DKFZp564O1923,ADGRF5,221395
ENSG00000069122,GPR116,ADGRF5,221395
ENSG00000069122,KIAA0758,ADGRF5,221395
ENSG00000254295,,AC008429.3,
ENSG00000250686,KHDRBS2-OT,KHDRBS2-OT1,
ENSG00000158526,DT1P1A10,TSR2,90121
ENSG00000158526,RP1-112K5.2,TSR2,90121
ENSG00000158526,WGG1,TSR2,90121
ENSG00000204758,,AC008429.1,
ENSG00000287679,,AL355347.1,
ENSG00000198090,KAP4.15,KRTAP4-6,81871
ENSG00000198090,KAP4.6,KRTAP4-6,81871
ENSG00000198090,KRTAP4-15,KRTAP4-6,81871
ENSG00000137575,MDA-9,SDCBP,6386
ENSG00000137575,SYCL,SDCBP,6386
ENSG00000112232,MGC26664,KHDRBS2,202559
ENSG00000112232,SLM-1,KHDRBS2,202559
ENSG00000112232,SLM1,KHDRBS2,202559
ENSG00000228167,,AL353072.1,
ENSG00000198271,KAP4.5,KRTAP4-5,85289
ENSG00000171396,KAP4.13,KRTAP4-4,84616
ENSG00000171396,KAP4.4,KRTAP4-4,84616
ENSG00000171396,KRTAP4-13,KRTAP4-4,84616
ENSG00000263181,CYP2D,CYP2D7,1564
ENSG00000263181,CYP2D6,CYP2D7,1564
ENSG00000263181,CYP2D7AP,CYP2D7,1564
ENSG00000263181,CYP2D7P,CYP2D7,1564
ENSG00000263181,CYP2D7P1,CYP2D7,1564
ENSG00000263181,CYP2D@,CYP2D7,1564
ENSG00000263181,P450C2D,CYP2D7,1564
ENSG00000263181,P450DB1,CYP2D7,1564
ENSG00000263181,RNA40057,CYP2D7,1564
ENSG00000263181,CYP2D,CYP2D7,1564
ENSG00000263181,CYP2D7P,CYP2D7,1564
ENSG00000263181,CYP2D7P1,CYP2D7,1564
ENSG00000263181,CYP2D@,CYP2D7,1564
ENSG00000285718,,AL353072.2,
ENSG00000224482,,HSFY4P,
ENSG00000102302,FGDY,FGD1,2245
ENSG00000102302,ZFYVE3,FGD1,2245
ENSG00000168582,CRY-g-A,CRYGA,1418
ENSG00000168582,CRYG1,CRYGA,1418
ENSG00000168582,CRYG5,CRYGA,1418
ENSG00000037241,RPL26P1,RPL26L1,51121
ENSG00000273137,,AL022328.2,
ENSG00000227627,,AL080276.2,
ENSG00000260274,,AC068338.2,
ENSG00000185899,T2R60,TAS2R60,338398
ENSG00000227747,,AC096631.2,
ENSG00000073169,SELO,SELENOO,83642
ENSG00000196156,KAP4.3,KRTAP4-3,85290
ENSG00000166823,bHLHc5,MESP1,55897
ENSG00000166823,MGC10676,MESP1,55897
ENSG00000140398,FLJ22402,NEIL1,79661
ENSG00000140398,FPG1,NEIL1,79661
ENSG00000140398,hFPG1,NEIL1,79661
ENSG00000140398,NEI1,NEIL1,79661
ENSG00000236853,OR2R1,OR2R1P,
ENSG00000236853,OST058,OR2R1P,
ENSG00000112031,HMRF1L,MTRF1L,54516
ENSG00000112031,mtRF1a,MTRF1L,54516
ENSG00000287364,,AL353709.1,
ENSG00000146904,EPH,EPHA1,2041
ENSG00000146904,EPHT,EPHA1,2041
ENSG00000146904,EPHT1,EPHA1,2041
ENSG00000265801,,AC069366.2,
ENSG00000285883,,AC123784.1,
